CustomerID,FirstName,LastName,Email,Phone,CompanyName,LeadStatus,SalesRep,LastContactDate,Account Number,Sales Region / Territory,Channel
CUST08496,John,,,+1-243-473-5241x8012,"Robinson, Castro and Horton ™",,,07-04-2021,ACCT008496,EMEA-North,
CUST08497,,,satoshi@domain.fake,,N-A,New,,26-06-2023,ACCT008497,N-A,Partner
CUST08498,John,###INVALID###,,,Krueger and Sons ™,Qualified,,06-09-2021,ACCT008498,Canada-East,Online
CUST08499,,,,-,Stewart LLC 技术有限公司,New,Shelly Durham,27-05-2023,ACCT008499,US-West,Other
CUST08500,Lars,,,,"Avery, Dickson and Richard ™",Contacted,John Smith,25-04-2024,,APAC-Southeast,
CUST08501,,,,no phone,Rogers Ltd ™,Contacted,,02-04-2023,ACCT008501,,
CUST08502,Ana,###INVALID###,ana.lopez@example.com,,###INVALID###,Qualified,,"June 27, 2021",,LATAM-Andean,###INVALID###
CUST08503,N-A,,satoshi.yamamoto@example.com,,Koch Group ™,,Zachary Hamilton,2024 August 31,,US-East,Direct
CUST08504,Ana,,,,Marks-Richard & Co.,Qualified,###INVALID###,,ACCT008504,LATAM-Andean,
CUST08505,,,james.smith@hotmail.com,,Reed PLC 株式会社,Contacted,Martin Mckay,20-05-2023,ACCT008505,EMEA-South,Direct
CUST08506,Wei,,,,N-A,New,,NULL,ACCT008506,,Partner
CUST08507,Satoshi,,satoshi_yamamoto@yahoo.com,,,Contacted,Sydney Carter,,ACCT008507,MEA-Gulf,Online
CUST08508,Chun,,,###INVALID###,Johnson PLC 有限会社,Qualified,Sandy Elliott,"December 01, 2021",,LATAM-Andean,
CUST08509,Ana,,ana.lopez@gmail.com,N-A,N-A,Converted,,NULL,ACCT008509,,Direct
CUST08510,James,,,,Mosley PLC 技术有限公司,Converted,Bobby Williams DDS,12-11-2022,ACCT008510,APAC-North,###INVALID###
CUST08511,###INVALID###,,,N-A,"Smith, Hunt and Garcia 有限会社",Contacted,,NULL,ACCT008511,EMEA-South,
CUST08512,,,james@domain.fake,,,,William Edwards,22-Jul-23,ACCT008512,US-West,
CUST08513,,,chun.li@hotmail.com,no phone,,Converted,,14-05-2023,,,Direct
CUST08514,,,e.nilsson@gmail.com,,Anderson PLC & Co.,,Martin Mckay,,,Global-Strategic,
CUST08515,Yuki,,yuki.tanaka@gmail.com,,Henderson Group & Co.,Converted,,2022 February 22,,,Partner
CUST08516,John,,###INVALID###,,,,###INVALID###,24-06-2020,ACCT008516,EMEA-North,
CUST08517,Emma,,,,"Farmer, Dunn and Jimenez ™",Qualified,,26-04-2021,,Canada-East,
CUST08518,###INVALID###,,ana_lopez@yahoo.com,,,New,Zachary Hamilton,19-04-2024,ACCT008518,Canada-West,NULL
CUST08519,Lars,,,N-A,,,Dr. Joseph Nguyen,,ACCT008519,Global-Strategic,Other
CUST08520,Ana,,ana@,,Taylor PLC & Co.,Lost,,,ACCT008520,LATAM-Brazil,Online
CUST08521,Satoshi,,NULL,,###INVALID###,Contacted,Stephanie Rogers,,ACCT008521,,###INVALID###
CUST08522,Emma,,,no phone,Becker-Hoffman 有限会社,Converted,Dr. Joseph Nguyen,,ACCT008522,Global-Strategic,NULL
CUST08523,,,lars#hansen.com,-,Gray Ltd 技术有限公司,New,Sheila Howe,01-06-2023,ACCT008523,,Direct
CUST08524,Emma,,emma.nilsson@hotmail.com,,"Campos, Coleman and Simmons 有限会社",Lost,Zachary Hamilton,,ACCT008524,APAC-North,Other
CUST08525,Chun,,,-,"Rodriguez, Barrett and Newman Corp.",Converted,Martin Mckay,07-10-2021,###INVALID###,APAC-Southeast,Partner
CUST08526,,,,,Ruiz-Bryant Corp.,Lost,Stephanie Rogers,21-08-2020,ACCT008526,LATAM-Andean,Partner
CUST08527,,,chun#li.com,###INVALID###,"Payne, Morales and Johnson Corp.",Contacted,,10-01-2023,ACCT008527,EMEA-South,Direct
CUST08528,,,,,York-Rodgers 技术有限公司,New,William Edwards,23-09-2024,,EMEA-North,Online
CUST08529,,,yuki.tanaka@example.com,,Munoz Group 株式会社,Lost,Martin Mckay,08-10-2022,ACCT008529,US-East,
CUST08530,James,,NULL,,"Olson, Cook and Walters Corp.",Lost,,###INVALID###,,,###INVALID###
CUST08531,Wei,,NULL,,"Clark, Medina and Rodriguez & Co.",,Sharon Young,07-05-2023,ACCT008531,US-West,###INVALID###
CUST08532,,,,,,,Bobby Williams DDS,10-12-2023,,,Direct
CUST08533,John,,john#doe.com,,,,,2024 January 13,ACCT008533,,Other
CUST08534,Wei,,wei#zhang.com,(760)116-4270x6789,,,Emily Sherman,,ACCT008534,US-Midwest,Partner
CUST08535,Satoshi,,,###INVALID###,Richardson and Sons 技术有限公司,Contacted,,###INVALID###,ACCT008535,,Partner
CUST08536,John,,john@domain.fake,,,Lost,Sydney Carter,17-07-2023,ACCT008536,,Online
CUST08537,Marie-Jo,,marie-jo@domain.fake,,Mitchell Group 株式会社,Converted,Dr. Joseph Nguyen,,ACCT008537,US-East,Other
CUST08538,John,,,###INVALID###,,,,###INVALID###,,EMEA-North,Direct
CUST08539,Chun,,,,Williams PLC 技术有限公司,empty,Karen Jones,04-05-2021,ACCT008539,N-A,Direct
CUST08540,Chun,,chun@,,Harrison-Harrington 有限会社,Qualified,,,,,NULL
CUST08541,###INVALID###,,,,Edwards-Nguyen Corp.,Converted,,,ACCT008541,EMEA-North,Direct
CUST08542,Ana,,,,Oneal-Patel 株式会社,New,Vanessa Cunningham,###INVALID###,ACCT008542,,Online
CUST08543,John,,###INVALID###,,,Contacted,Patricia Roberts,03-Jun-24,ACCT008543,LATAM-Andean,Other
CUST08544,Emma,,emma.nilsson@example.com,N-A,Gonzales-Mccormick ™,Converted,N-A,16-11-2022,ACCT008544,Global-Strategic,Partner
CUST08545,Satoshi,,,-,Hall-Harding 株式会社,New,,,,APAC-Southeast,Partner
CUST08546,Satoshi,,satoshi@domain.fake,,###INVALID###,Contacted,Emily Sherman,,ACCT008546,,Partner
CUST08547,Wei,,wei@domain.fake,-,Gonzales-Rowland ™,Converted,Vanessa Cunningham,21-01-2022,ACCT008547,MEA-Gulf,Partner
CUST08548,,,yuki_tanaka@yahoo.com,no phone,,,Karen Jones,29-Jul-21,ACCT008548,Canada-West,
CUST08549,Emma,,,(259)156-9161x3661,,New,Stephanie Rogers,17-01-2025,,Canada-East,Online
CUST08550,,,,N-A,"Fox, Mccoy and Jenkins 技术有限公司",New,,###INVALID###,ACCT008550,US-Midwest,
CUST08551,,,,,N-A,Converted,,"September 15, 2024",ACCT008551,US-Midwest,Partner
CUST08552,,,yuki#tanaka.com,,"Fisher, Fernandez and Pope 有限会社",Lost,Tammy Hudson,,###INVALID###,LATAM-Brazil,Partner
CUST08553,Satoshi,,,,,Qualified,Bobby Williams DDS,,ACCT008553,,Partner
CUST08554,,,emma.nilsson@example.com,,Randall-Mcconnell 技术有限公司,New,,16-01-2025,,,
CUST08555,,,,-,"Martinez, Smith and Martinez 株式会社",Qualified,Stephanie Rogers,17-Apr-24,ACCT008555,LATAM-Andean,Partner
CUST08556,Emma,N-A,,,"Shea, Williams and Griffith Corp.",,###INVALID###,20-12-2024,ACCT008556,,Partner
CUST08557,Yuki,,,,Williams-Arnold 株式会社,Lost,###INVALID###,11-04-2025,ACCT008557,Global-Strategic,
CUST08558,,,,,Juarez Ltd 有限会社,Converted,,"June 26, 2022",ACCT008558,APAC-North,
CUST08559,,,,N-A,"Blake, Blair and Gonzalez & Co.",Converted,,"December 28, 2020",ACCT008559,,Partner
CUST08560,,,marie-jo.dubois@example.com,N-A,Osborn-Huff 株式会社,Qualified,Martin Mckay,"June 24, 2021",ACCT008560,LATAM-Andean,Direct
CUST08561,,,emma@,,Klein-Torres Corp.,Lost,,###INVALID###,ACCT008561,EMEA-South,
CUST08562,Ana,,,###INVALID###,"Chen, Taylor and Dixon & Co.",Lost,,30-Oct-22,ACCT008562,,Partner
CUST08563,James,,,,Webb-Trevino Corp.,Contacted,Phillip Webb,14-Jun-23,ACCT008563,EMEA-North,###INVALID###
CUST08564,,,,,Mitchell-Romero 株式会社,New,Patricia Roberts,,ACCT008564,LATAM-Andean,Partner
CUST08565,Lars,,lars@,,"Richardson, Mcbride and Smith Corp.",,William Edwards,2023 September 01,ACCT008565,Global-Strategic,Direct
CUST08566,Lars,,,,"Thompson, Hartman and Stark ™",Converted,Martin Mckay,29-Aug-21,,,Partner
CUST08567,Lars,,lars@,-,,Contacted,Bobby Williams DDS,01-12-2023,ACCT008567,,
CUST08568,,,a.lopez@gmail.com,###INVALID###,"Miller, Thomas and Williams 株式会社",###INVALID###,,27-Nov-20,ACCT008568,MEA-Gulf,
CUST08569,,,ana#lopez.com,,Johnson PLC 有限会社,Converted,Emily Sherman,16-03-2023,ACCT008569,US-East,Direct
CUST08570,Chun,,,,,,Phillip Webb,"September 14, 2024",ACCT008570,LATAM-Andean,Direct
CUST08571,Ana,,,N-A,"Anderson, Hansen and Roberts 有限会社",,Bobby Williams DDS,12-Mar-23,ACCT008571,MEA-Gulf,Direct
CUST08572,John,,,,Frazier Group 有限会社,,Karen Jones,31-03-2023,,EMEA-South,
CUST08573,Wei,,,N-A,Padilla-Griffith & Co.,Qualified,,16-11-2022,ACCT008573,Global-Strategic,
CUST08574,Yuki,,yuki.tanaka@example.com,(548)839-2581x8503,,empty,###INVALID###,2023 March 14,ACCT008574,EMEA-North,NULL
CUST08575,Marie-Jo,,,-,,Contacted,,11-May-24,,,Direct
CUST08576,,,,,"Zhang, Ramos and Morton ™",Converted,###INVALID###,,ACCT008576,,Online
CUST08577,,,,###INVALID###,Tate-Cooley 有限会社,Lost,,,,,Direct
CUST08578,John,,,,,Converted,,05-02-2025,,,Direct
CUST08579,,,j.smith@gmail.com,,Jordan and Sons 株式会社,Contacted,Sandy Elliott,08-12-2020,,APAC-Southeast,Direct
CUST08580,Emma,,emma@domain.fake,,,New,,,,N-A,Partner
CUST08581,,,emma.nilsson@gmail.com,-,"Peters, Strickland and Carter ™",New,,12-Aug-22,,Canada-West,Online
CUST08582,Satoshi,,satoshi#yamamoto.com,,Paul Group 有限会社,,,"September 27, 2023",,Canada-East,
CUST08583,Ana,,ana.lopez@example.com,,"Shelton, Baker and Roberson & Co.",New,Karen Jones,,,LATAM-Andean,
CUST08584,Lars,,lars@domain.fake,,,,,###INVALID###,ACCT008584,EMEA-North,
CUST08585,John,,john.doe@example.com,,Trujillo-Suarez & Co.,empty,Tammy Hudson,,,EMEA-North,Partner
CUST08586,,N-A,satoshi@,,Hernandez and Sons & Co.,Lost,Vanessa Cunningham,10-08-2021,ACCT008586,Canada-West,
CUST08587,John,,,,Farley Group 有限会社,Qualified,,,,,
CUST08588,,,e.nilsson@gmail.com,-,Brown LLC ™,,,24-01-2025,ACCT008588,EMEA-South,Partner
CUST08589,,,marie-jo@,,Mckenzie-Mathews ™,New,Emily Sherman,01-05-2021,ACCT008589,Canada-West,
CUST08590,Marie-Jo,,m.dubois@gmail.com,,Hunter-Garcia ™,New,Vanessa Cunningham,,,EMEA-North,
CUST08591,,,james@domain.fake,,Martinez PLC 技术有限公司,Contacted,,10-09-2022,ACCT008591,###INVALID###,Online
CUST08592,,,lars_hansen@yahoo.com,no phone,Wu-Kirk 有限会社,,,03-Feb-24,ACCT008592,,Direct
CUST08593,Emma,,emma#nilsson.com,N-A,Smith PLC Corp.,empty,Sheila Howe,###INVALID###,ACCT008593,APAC-Southeast,Direct
CUST08594,Ana,,,,Espinoza Group ™,Converted,Vanessa Cunningham,28-02-2024,,US-Midwest,Partner
CUST08595,Satoshi,,satoshi.yamamoto@hotmail.com,,"Davis, Johnson and Khan Corp.",Lost,Sandy Elliott,18-03-2021,###INVALID###,US-West,Direct
CUST08596,Marie-Jo,,marie-jo#dubois.com,,,,,08-Jun-23,ACCT008596,,Other
CUST08597,###INVALID###,,wei@domain.fake,(290)153-4207,,,Patricia Roberts,,NULL,,Partner
CUST08598,,,NULL,,"Campbell, Olsen and Lee ™",,Dr. Joseph Nguyen,07-Jun-23,ACCT008598,LATAM-Brazil,Partner
CUST08599,James,,,,,###INVALID###,William Edwards,2021 May 23,,,
CUST08600,,,wei#zhang.com,no phone,Mccormick Group 株式会社,New,Dr. Joseph Nguyen,30-08-2021,ACCT008600,LATAM-Andean,Partner
CUST08601,,,,no phone,Smith Ltd 有限会社,,Jennifer Richardson,20-06-2022,,,
CUST08602,Emma,,emma.nilsson@example.com,N-A,Thomas-Price 有限会社,Qualified,Phillip Webb,2022 February 13,ACCT008602,Canada-East,Online
CUST08603,Marie-Jo,,marie-jo@,-,Elliott and Sons 株式会社,###INVALID###,Dr. Joseph Nguyen,,,,Online
CUST08604,Emma,,emma.nilsson@example.com,,Alvarez Ltd 技术有限公司,Lost,Sandy Elliott,25-05-2020,ACCT008604,,Online
CUST08605,N-A,,chun.li@gmail.com,+1-310-388-4102x87603,"Lee, Miller and Hernandez 技术有限公司",Qualified,Bobby Williams DDS,"October 09, 2022",###INVALID###,,Partner
CUST08606,,,,,,,,05-05-2021,,US-West,Online
CUST08607,,,,,,Converted,###INVALID###,07-Mar-22,,,Partner
CUST08608,James,,james.smith@gmail.com,,"Oneill, Green and Gregory 株式会社",,Sheila Howe,24-May-20,###INVALID###,MEA-Gulf,Direct
CUST08609,,,marie-jo@domain.fake,N-A,Johnston and Sons 有限会社,Converted,,,,APAC-North,
CUST08610,,,j.smith@gmail.com,,Short Inc 株式会社,Contacted,,"June 11, 2024",,Global-Strategic,Online
CUST08611,###INVALID###,,chun.li@example.com,-,Mercado PLC & Co.,Qualified,###INVALID###,###INVALID###,ACCT008611,APAC-North,Direct
CUST08612,Chun,,,,,Contacted,Zachary Hamilton,05-May-25,ACCT008612,LATAM-Andean,NULL
CUST08613,Wei,,,-,Matthews Inc Corp.,Qualified,Shelly Durham,,ACCT008613,APAC-North,Direct
CUST08614,Emma,,,(029)480-4074x681,Wood Inc ™,,Shelly Durham,23-05-2024,ACCT008614,US-East,Direct
CUST08615,,,,N-A,Benson and Sons Corp.,Lost,Zachary Hamilton,,,US-West,Direct
CUST08616,Marie-Jo,###INVALID###,,no phone,,Converted,,23-08-2022,,Canada-East,Direct
CUST08617,Ana,,,no phone,Brown Group 有限会社,,Patricia Roberts,"January 31, 2021",ACCT008617,LATAM-Andean,Partner
CUST08618,Wei,,,N-A,###INVALID###,,Martin Mckay,,ACCT008618,APAC-North,Direct
CUST08619,Lars,,,,"Watson, Ruiz and Lloyd 有限会社",New,###INVALID###,27-06-2021,ACCT008619,US-West,Online
CUST08620,Marie-Jo,,,,,empty,Sandy Elliott,,ACCT008620,APAC-North,Direct
CUST08621,Emma,,e.nilsson@gmail.com,,Williams Group 有限会社,Lost,Alexis Hayes,02-07-2023,ACCT008621,APAC-North,
CUST08622,Chun,,chun.li@hotmail.com,no phone,,,,,ACCT008622,LATAM-Andean,Online
CUST08623,,,marie-jo#dubois.com,N-A,"Robles, Bennett and Nash 株式会社",,Emily Sherman,,,APAC-North,
CUST08624,Wei,,wei@,,"Johnson, Carroll and Graham 株式会社",Contacted,Martin Mckay,21-Sep-20,ACCT008624,,Partner
CUST08625,John,,john@,-,,,Emily Sherman,29-Sep-22,,APAC-Southeast,Partner
CUST08626,Marie-Jo,,,no phone,,New,,29-01-2023,ACCT008626,,Partner
CUST08627,Chun,,chun#li.com,,,,,29-06-2023,,,
CUST08628,Lars,,,no phone,Miller-Bates 技术有限公司,Lost,Sandy Elliott,"December 18, 2023",,Canada-East,Partner
CUST08629,###INVALID###,,y.tanaka@gmail.com,###INVALID###,"Harris, Hernandez and Daniels 技术有限公司",Qualified,Sharon Young,,ACCT008629,APAC-North,Online
CUST08630,Chun,,c.li@gmail.com,,Hubbard Group & Co.,,Karen Jones,"November 12, 2022",ACCT008630,,Partner
CUST08631,Ana,,,###INVALID###,"Daniels, Arroyo and Reed Corp.",Converted,,26-Dec-23,ACCT008631,,Direct
CUST08632,John,,john_doe@yahoo.com,,,,Jennifer Richardson,"June 12, 2021",ACCT008632,APAC-Southeast,Direct
CUST08633,John,,j.doe@gmail.com,,Young-Gibson Corp.,,Karen Jones,03-Mar-22,,APAC-North,Other
CUST08634,John,,,,,empty,,11-04-2023,,,
CUST08635,Wei,,,,"Spencer, Frye and Higgins Corp.",Converted,Bobby Williams DDS,02-03-2023,,,Online
CUST08636,Emma,,emma.nilsson@example.com,940.100.3507x83772,Mendoza PLC ™,,Vanessa Cunningham,14-11-2020,ACCT008636,MEA-Gulf,
CUST08637,Yuki,,,,Norman-Jones Corp.,Converted,Vanessa Cunningham,2023 October 03,,EMEA-North,Direct
CUST08638,###INVALID###,,w.zhang@gmail.com,898-035-8218,"Guerrero, Thompson and Adams 有限会社",empty,,04-02-2021,ACCT008638,US-Midwest,Direct
CUST08639,,,NULL,001-626-162-1325x67056,Elliott and Sons & Co.,Converted,,,ACCT008639,,Other
CUST08640,,,,,Nicholson-Rice 有限会社,Qualified,###INVALID###,16-04-2023,ACCT008640,,Direct
CUST08641,,,,,Butler Inc Corp.,,,,ACCT008641,MEA-Gulf,Partner
CUST08642,,,lars@,,,Qualified,Tammy Hudson,,ACCT008642,Canada-East,
CUST08643,,,james.smith@example.com,,Cooper-Wood 技术有限公司,Contacted,William Edwards,16-09-2021,,###INVALID###,Partner
CUST08644,,,john#doe.com,,"Flores, Houston and White Corp.",,Dr. Joseph Nguyen,,ACCT008644,,Direct
CUST08645,,,NULL,,,Lost,Phillip Webb,12-12-2020,ACCT008645,APAC-North,Partner
CUST08646,Emma,,emma.nilsson@example.com,N-A,Rasmussen Group ™,Converted,Sheila Howe,,ACCT008646,LATAM-Brazil,Partner
CUST08647,,,james.smith@hotmail.com,,Gomez Inc 有限会社,Lost,Tammy Hudson,,ACCT008647,,
CUST08648,John,,j.doe@gmail.com,no phone,N-A,Contacted,,09-10-2021,ACCT008648,APAC-Southeast,Partner
CUST08649,,,l.hansen@gmail.com,-,,Converted,,12-02-2022,,US-West,###INVALID###
CUST08650,Satoshi,,satoshi@,,Nguyen and Sons 株式会社,,,21-Dec-22,ACCT008650,US-Midwest,Direct
CUST08651,,,###INVALID###,-,Soto-Merritt 有限会社,Qualified,Sydney Carter,"March 26, 2021",ACCT008651,,Direct
CUST08652,,,,,Bernard LLC & Co.,New,,"October 25, 2022",,APAC-North,Direct
CUST08653,,,emma@,no phone,"Wilson, Newman and Johnson Corp.",Converted,Bobby Williams DDS,05-May-25,ACCT008653,US-Midwest,Partner
CUST08654,Wei,,wei#zhang.com,no phone,,,Zachary Hamilton,,ACCT008654,Canada-West,Direct
CUST08655,,,james@domain.fake,,N-A,,###INVALID###,28-Jan-21,ACCT008655,APAC-North,Online
CUST08656,Wei,,,###INVALID###,,Contacted,,,ACCT008656,APAC-Southeast,
CUST08657,Marie-Jo,,marie-jo@domain.fake,,"Mcknight, Collins and Browning 技术有限公司",,,23-07-2022,ACCT008657,,
CUST08658,Lars,,lars.hansen@gmail.com,,Mitchell Inc 有限会社,Contacted,,09-07-2024,ACCT008658,LATAM-Brazil,Direct
CUST08659,,,,,,Converted,Emily Sherman,,,MEA-Gulf,Online
CUST08660,,,wei#zhang.com,,,,Dr. Joseph Nguyen,2023 July 31,ACCT008660,,
CUST08661,Satoshi,###INVALID###,,,Davila PLC Corp.,,Sharon Young,23-Oct-22,ACCT008661,US-Midwest,Direct
CUST08662,,,wei.zhang@gmail.com,###INVALID###,,,###INVALID###,29-09-2024,ACCT008662,Canada-East,
CUST08663,Ana,,,,Nichols Group 有限会社,Lost,###INVALID###,,ACCT008663,,
CUST08664,,,john.doe@hotmail.com,565.700.7725x605,Miller Ltd & Co.,Contacted,###INVALID###,2021 October 12,ACCT008664,EMEA-South,Partner
CUST08665,Ana,,a.lopez@gmail.com,,Harper and Sons 株式会社,###INVALID###,Alexis Hayes,19-Oct-21,ACCT008665,Global-Strategic,
CUST08666,,,s.yamamoto@gmail.com,-,,New,John Smith,"March 31, 2024",,EMEA-South,
CUST08667,,,,,Chung-Ramirez 技术有限公司,Qualified,Vanessa Cunningham,17-Apr-23,,MEA-Gulf,
CUST08668,James,N-A,,,###INVALID###,Contacted,Patricia Roberts,07-Oct-24,,MEA-Gulf,Partner
CUST08669,Wei,###INVALID###,###INVALID###,no phone,Winters LLC 有限会社,,Sheila Howe,"June 17, 2023",ACCT008669,N-A,Direct
CUST08670,James,,james.smith@hotmail.com,###INVALID###,Potts-Mason & Co.,Lost,Tammy Hudson,NULL,ACCT008670,N-A,
CUST08671,Emma,,,711-548-3097x9824,Randolph LLC ™,Lost,,###INVALID###,ACCT008671,,
CUST08672,Lars,,lars.hansen@example.com,001-118-854-8421x3378,Black-Powell 有限会社,New,Sydney Carter,,ACCT008672,EMEA-South,###INVALID###
CUST08673,John,,,###INVALID###,"Andrews, Martinez and Harper Corp.",Converted,Stephanie Rogers,10-Feb-21,ACCT008673,,Direct
CUST08674,N-A,,marie-jo@,no phone,Allen-Harper ™,Contacted,Karen Jones,08-Jun-21,ACCT008674,US-West,
CUST08675,Marie-Jo,,marie-jo.dubois@example.com,316.155.1155,"Morrison, Marshall and Young 技术有限公司",New,Vanessa Cunningham,01-Feb-24,ACCT008675,US-East,Partner
CUST08676,,,,###INVALID###,Hall-Harvey 株式会社,,Alexis Hayes,27-Mar-24,,EMEA-North,Partner
CUST08677,,,,,"Hansen, Davis and Matthews ™",,Patricia Roberts,17-03-2025,NULL,US-Midwest,Other
CUST08678,Marie-Jo,N-A,NULL,-,"Taylor, Johnson and Cannon 有限会社",,Jennifer Richardson,09-07-2024,ACCT008678,Canada-West,
CUST08679,###INVALID###,,,-,,,William Edwards,03-11-2024,ACCT008679,EMEA-North,
CUST08680,Ana,,ana@domain.fake,,White-Ramos 株式会社,Lost,,,ACCT008680,Canada-West,Partner
CUST08681,Marie-Jo,,marie-jo@,+1-743-965-0357x552,Garrison Group Corp.,Contacted,Zachary Hamilton,,ACCT008681,APAC-North,
CUST08682,Wei,,,,,Lost,John Smith,,,APAC-Southeast,Direct
CUST08683,,,marie-jo@domain.fake,,N-A,,Sheila Howe,25-07-2022,ACCT008683,,
CUST08684,,,james.smith@hotmail.com,,Baker-Bryan ™,Lost,,02-Apr-25,ACCT008684,Global-Strategic,
CUST08685,,,j.doe@gmail.com,,"Rivera, Myers and Curtis ™",Converted,Dr. Joseph Nguyen,05-02-2024,ACCT008685,,Direct
CUST08686,,,###INVALID###,-,,Lost,###INVALID###,30-Mar-25,ACCT008686,,Direct
CUST08687,Satoshi,,,,,Contacted,Sharon Young,17-09-2020,,LATAM-Brazil,Direct
CUST08688,Marie-Jo,,,,"Santos, Rogers and Wheeler & Co.",Contacted,Sydney Carter,"April 20, 2022",ACCT008688,US-East,Other
CUST08689,Lars,,l.hansen@gmail.com,,"Cross, Sherman and Parker Corp.",,Martin Mckay,30-04-2024,ACCT008689,,Partner
CUST08690,Emma,,,###INVALID###,"West, Medina and Stark ™",New,Stephanie Rogers,,ACCT008690,US-Midwest,Direct
CUST08691,Chun,,,,,,Sandy Elliott,03-11-2022,ACCT008691,MEA-Gulf,Direct
CUST08692,,,,,Patterson Ltd ™,Qualified,,28-06-2022,,Canada-West,Online
CUST08693,Ana,,,-,Flores-Moore 技术有限公司,Lost,Jennifer Richardson,,ACCT008693,EMEA-North,
CUST08694,,,emma@domain.fake,001-293-025-0616x5486,"Fuller, Jones and Young & Co.",,Alexis Hayes,,,Global-Strategic,Direct
CUST08695,Marie-Jo,,marie-jo.dubois@gmail.com,,"Bailey, Palmer and Reyes & Co.",,William Edwards,"May 06, 2021",ACCT008695,,Partner
CUST08696,Satoshi,###INVALID###,,,"Kemp, Alvarez and Dawson 有限会社",,###INVALID###,21-12-2021,,N-A,
CUST08697,James,,james@,no phone,Richmond Group Corp.,,,,###INVALID###,,
CUST08698,Chun,N-A,,,,,Vanessa Cunningham,2023 May 01,,MEA-Gulf,
CUST08699,,,###INVALID###,-,Zamora-Hopkins & Co.,,,,ACCT008699,US-West,Direct
CUST08700,John,,,458-023-5134,Rose PLC Corp.,Qualified,Zachary Hamilton,24-Sep-24,ACCT008700,Canada-East,Direct
CUST08701,,,,,"Brown, Thompson and Patel ™",Lost,William Edwards,,ACCT008701,US-Midwest,Direct
CUST08702,Marie-Jo,,marie-jo@domain.fake,,Fletcher-Buckley 株式会社,New,Vanessa Cunningham,13-Sep-21,ACCT008702,,NULL
CUST08703,Ana,,,-,Green PLC & Co.,,Bobby Williams DDS,16-10-2020,ACCT008703,US-Midwest,Partner
CUST08704,John,,,001-398-856-1099x4628,"Kirby, Barnes and Ferguson Corp.",Qualified,Patricia Roberts,25-Feb-22,ACCT008704,Canada-West,
CUST08705,,,,-,N-A,,John Smith,"July 21, 2021",ACCT008705,LATAM-Brazil,
CUST08706,Ana,,a.lopez@gmail.com,,Newton Group 技术有限公司,,,,ACCT008706,EMEA-North,Other
CUST08707,Marie-Jo,,marie-jo.dubois@hotmail.com,no phone,Burns PLC ™,empty,N-A,,ACCT008707,LATAM-Andean,Direct
CUST08708,,,,,Rivera-Watts 株式会社,Qualified,,,ACCT008708,,Partner
CUST08709,,,james@domain.fake,-,"Elliott, Garcia and Thompson ™",empty,Patricia Roberts,,ACCT008709,EMEA-South,Direct
CUST08710,Lars,,,,,Contacted,John Smith,09-12-2024,ACCT008710,APAC-North,Direct
CUST08711,Lars,,,-,Kirk PLC 株式会社,Contacted,William Edwards,17-08-2022,ACCT008711,N-A,Direct
CUST08712,,,,N-A,May LLC 有限会社,New,Zachary Hamilton,,,MEA-Gulf,Direct
CUST08713,Emma,,,,,Qualified,,,ACCT008713,LATAM-Brazil,Direct
CUST08714,Ana,,,,Porter-Miller Corp.,Contacted,Jennifer Richardson,25-08-2023,ACCT008714,N-A,Partner
CUST08715,,,,,Lewis Group ™,Qualified,,2022 October 22,,,Direct
CUST08716,,,wei.zhang@hotmail.com,N-A,Nicholson Group 技术有限公司,,Sandy Elliott,NULL,,EMEA-South,Online
CUST08717,,,,###INVALID###,"Moore, Pierce and Abbott 株式会社",Qualified,Phillip Webb,,ACCT008717,US-East,Partner
