CustomerID,Product,Quantity,PurchaseDate,UnitPrice,Account Number,Billing Address,Shipping Address,Country / Region,Postal Code / ZIP,State / Province,City,Payment Terms,Credit Limit,Tax ID / VAT Number,Currency,Bank Account Details,Preferred Payment Method
CUST08299,,,12-02-2021,,ACCT008299,1690 Paige Heights,80827 Heather Lodge Suite 982,,51238.0,MA,North Terrancebury,Due on Receipt,42977.0,,INR,,Bank Transfer
CUST08300,Keyboard,,01-12-2021,899.29,ACCT008300,832 Patton Island Suite 700,55264 Lin Rapids Suite 843,Colombia,32799.0,empty,Greenview,Due on Receipt,57981.0,,,###INVALID###,Credit Card
CUST08301,,,,,ACCT008301,025 Stephanie Brook Apt. 511,7474 Cheyenne Ranch Apt. 544,Brazil,71261.0,VA,Johnsonton,Due on Receipt,44328.0,Xe7038429,EUR,BCMF07794632826691,Credit Card
CUST08302,Tablet,,"September 11, 2023",1484.13,ACCT008302,1225 Peterson Ridge,,Mali,,SC,,Due on Receipt,,tj5329969,GBP,XVUR95435038289657,Bank Transfer
CUST08303,Monitor,,2024 January 18,708.1,ACCT008303,,404 Veronica Ports Suite 394,Montenegro,53544.0,,,Net 30,,Rb4919248,EUR,UAUA72380293049850,Bank Transfer
CUST08304,,10.0,###INVALID###,1064.86,ACCT008304,,7542 Dana Bridge Apt. 412,Italy,,AL,Aprilport,Due on Receipt,77945.0,TK2646792,,XBVD36324675975959,Credit Card
CUST08305,Printer,9.0,,509.6,ACCT008305,640 Lyons Mews,###INVALID###,Haiti,65150.0,SD,Elliottstad,Due on Receipt,,,EUR,,PayPal
CUST08306,Keyboard,7.0,"April 19, 2024",506.77,ACCT008306,646 Jackson Field,,Bolivia,,,,,85857.0,Pk0777922,GBP,TVNE30176842901688,Bank Transfer
CUST08307,Keyboard,,04/06/2020,1242.24,ACCT008307,743 Betty Pines,0752 Kelly Ramp,,,CT,South Paul,Net 60,29916.0,Gi3430615,GBP,###INVALID###,Credit Card
CUST08308,Tablet,,2024/05/27,907.85,ACCT008308,9530 Brown Lodge Apt. 971,02749 Nicholas Station,Saint Martin,44392.0,ND,,Net 60,22665.0,,INR,SXAV80174973777206,Bank Transfer
CUST08309,N-A,8.0,21/01/2021,,ACCT008309,980 Dominique Port,409 Owens Mount Apt. 577,Sao Tome and Principe,75039.0,,South Robertachester,,11026.0,empty,,,
CUST08310,Mouse,,,,ACCT008310,169 Kaitlyn Shores Apt. 410,,,1896.0,empty,Perrystad,Net 60,92639.0,zU2553800,INR,,
CUST08311,Printer,7.0,"October 03, 2024",###INVALID###,,12645 Sara Summit,3974 Alicia Mall,Burkina Faso,64072.0,IA,Oliviaton,Due on Receipt,85531.0,,EUR,CTCV61096193284051,
CUST08312,,6.0,16 October 2020,143.81,,6955 White Parkway,5446 Stephanie Hollow,,68913.0,NM,South Michelle,Net 60,62438.0,,GBP,KNZG91282130353973,Bank Transfer
CUST08313,Tablet,7.0,2021 June 01,746.09,,915 Butler Isle,,,88229.0,WV,East Roberto,,35925.0,qn5187332,,UULL48459589164696,PayPal
CUST08314,,empty,"December 02, 2022",266.33,,373 Natalie Estate Apt. 873,,Lithuania,46424.0,AL,,Due on Receipt,48397.0,,USD,JHUC17920330755247,Bank Transfer
CUST08315,,3.0,2024-01-14,744.53,ACCT008315,00474 Davenport Points Apt. 948,###INVALID###,,27410.0,RI,Jimenezview,Due on Receipt,32016.0,,,,
CUST08316,,7.0,"May 24, 2024",407.9,,4745 Mitchell Prairie,5245 Lam Haven,,15226.0,,Wandamouth,,78352.0,eB6364448,INR,FLQV05363392767980,
CUST08317,Laptop,9.0,12/11/2022,,ACCT008317,6119 Johnson Rest Apt. 423,72602 Harris Rue Suite 663,Qatar,72256.0,NH,,,63814.0,SC6218089,EUR,,Credit Card
CUST08318,Keyboard,5.0,30 May 2021,,ACCT008318,770 Day Stream,914 Joann View,Suriname,18122.0,empty,New Abigailbury,Net 30,,,GBP,,Bank Transfer
CUST08319,Printer,3.0,,###INVALID###,###INVALID###,398 Valerie Curve,,Hungary,,SC,North David,Net 60,90921.0,VU0036529,EUR,PCRF66132603291957,
CUST08320,Phone,,2022-09-16,,ACCT008320,854 Morrow Trail,,Grenada,,DC,Destinychester,Net 30,43611.0,,INR,NYLD79238402102360,Credit Card
CUST08321,Phone,4.0,,409.31,ACCT008321,,009 Crane Crest,Libyan Arab Jamahiriya,17801.0,,East Timothyburgh,,,,,HSDW59558476683489,Bank Transfer
CUST08322,,10.0,"October 27, 2023",342.6,,,,###INVALID###,64791.0,,,Net 60,,,,MKIO87570289862354,
CUST08323,Keyboard,4.0,08 October 2021,,###INVALID###,,4058 Daniel Junction Apt. 408,,15299.0,CA,,Net 30,27598.0,,EUR,###INVALID###,
CUST08324,Printer,,10/12/2020,282.82,,,,Uruguay,,NH,,Due on Receipt,22733.0,Qa1871253,,OXQU44037291133727,Bank Transfer
CUST08325,Tablet,,2022 July 26,711.49,ACCT008325,,,,22373.0,UT,,,52098.0,,,GGHT46968742151939,
CUST08326,Monitor,8.0,2021-10-08,,ACCT008326,75349 Marks Crest Suite 777,418 Bowen Courts Suite 091,Dominican Republic,22193.0,MO,,Due on Receipt,17412.0,,,GIRC66340628524319,Bank Transfer
CUST08327,Mouse,3.0,###INVALID###,1351.5,ACCT008327,###INVALID###,5032 Theresa Falls,Saudi Arabia,94987.0,OH,New Lanceburgh,Net 60,40870.0,FZ6995295,GBP,CBTY18863127573417,Credit Card
CUST08328,Mouse,,24 June 2024,95.41,###INVALID###,###INVALID###,42220 Simmons Extensions Suite 676,Burundi,,SD,West Thomas,Net 60,82849.0,Bf7570178,GBP,CIVI87800680057172,Credit Card
CUST08329,Tablet,,###INVALID###,490.84,ACCT008329,86303 Mcpherson Square Suite 464,,Zambia,83948.0,empty,,,78026.0,Bl8783466,,NTQO30120773119926,Bank Transfer
CUST08330,Tablet,7.0,21 August 2021,258.78,ACCT008330,,3388 Kristin Ways Apt. 571,N-A,,,Nicoletown,Net 30,17016.0,,EUR,IOXS01588704912636,Bank Transfer
CUST08331,Mouse,6.0,25 September 2021,,,826 Elizabeth Overpass Apt. 361,37754 Evans Park Apt. 215,Chad,4401.0,,###INVALID###,,68867.0,IW6091844,,KBYF53494582908110,Credit Card
CUST08332,Laptop,9.0,N-A,233.54,,,,Denmark,63462.0,,Wattsville,,,oH2821874,,,Bank Transfer
CUST08333,Mouse,,,1487.03,,45843 Melissa Light,13609 Lisa Meadow,Isle of Man,10223.0,,,,21349.0,Xx5655677,EUR,LNST05442720815415,Bank Transfer
CUST08334,Phone,5.0,28-04-2021,149.33,,,,,81447.0,OH,Cobbtown,Net 60,10062.0,,GBP,LYFZ14013770524818,PayPal
CUST08335,,8.0,"October 24, 2021",1358.57,ACCT008335,9216 Lisa Shore,,,4280.0,,Caldwellfort,Net 30,,jj1425258,EUR,YQNY11571879114280,Bank Transfer
CUST08336,Mouse,7.0,15 October 2021,1369.44,ACCT008336,66285 Katherine Springs,9995 Collins Junction,,15819.0,,Singletonberg,Net 30,91604.0,ni5656383,USD,MRBX75327073337716,Bank Transfer
CUST08337,Monitor,8.0,2022/11/01,###INVALID###,ACCT008337,85121 Williams Ridge Apt. 208,,Niue,83614.0,GA,,Net 60,###INVALID###,,INR,APRO58938070532930,###INVALID###
CUST08338,Tablet,,2023-11-03,868.76,ACCT008338,442 Brandi Road,966 Jennifer Common Suite 181,French Guiana,12015.0,UT,Heatherberg,Net 60,38677.0,,,HBFN42412965860416,Bank Transfer
CUST08339,Tablet,,23 May 2021,340.45,,7142 Cooley Vista Apt. 655,,Sierra Leone,48188.0,VT,Lake Stephanie,Net 60,35220.0,Yj8950814,INR,PCVV63299665771116,
CUST08340,Mouse,,"February 24, 2022",,ACCT008340,,1065 Nicholas Court,N-A,,IA,Kevinmouth,Net 30,71729.0,HR5988999,,ONST62171795715484,Credit Card
CUST08341,Mouse,2.0,21-12-2021,,ACCT008341,,488 Campbell Divide Apt. 728,,52432.0,VA,Perrychester,Due on Receipt,,hf4497641,EUR,OFHB92200253673543,
CUST08342,Mouse,1.0,,N-A,,782 Brian Shore,325 Conrad Villages,Tonga,25698.0,MT,Amandaland,,53480.0,HO7067975,EUR,XMTK15150778335031,###INVALID###
CUST08343,Phone,3.0,2025 March 22,981.37,ACCT008343,739 Bradley Plain,195 Angie Parks,Gambia,17387.0,CA,,Net 60,,kw7968133,,,PayPal
CUST08344,,,,1230.54,,05886 John Rapid,266 Watkins Ranch,Saint Pierre and Miquelon,13735.0,UT,,N-A,98668.0,em8900133,INR,KPEY44024213787451,Bank Transfer
CUST08345,Monitor,2.0,2020-08-05,1002.0,,759 Bishop Islands,71331 Laura Run Suite 137,Lebanon,11112.0,,Gonzalezburgh,Due on Receipt,64265.0,Zo1555698,,,Credit Card
CUST08346,Mouse,1.0,N-A,888.44,,56980 Lucero Keys Apt. 831,222 Cook Plains,Georgia,66934.0,MS,West Martin,Net 30,,,,,Bank Transfer
CUST08347,,,27 January 2023,,,7233 Cooper Court Apt. 749,734 Stephanie Path Suite 806,Andorra,27028.0,,East Alicia,Net 60,53717.0,Gp6148840,GBP,PLDT08638469997417,Credit Card
CUST08348,Laptop,10.0,"January 31, 2023",1489.8,ACCT008348,871 Whitney Passage,4189 Aguilar Fort,Burkina Faso,38691.0,NV,Stonestad,Due on Receipt,69114.0,Dr2658930,,QSFJ39851485106936,
CUST08349,###INVALID###,4.0,,1468.22,ACCT008349,###INVALID###,333 Jones Brook,Gabon,95337.0,SD,Port Jillfurt,Due on Receipt,88542.0,AD6061490,USD,###INVALID###,
CUST08350,###INVALID###,7.0,,224.35,,77036 Pamela Lane Apt. 857,8403 Leah Shoals,,###INVALID###,,Mooretown,Due on Receipt,,GO5327623,USD,,Bank Transfer
CUST08351,Phone,9.0,2022/05/24,796.21,ACCT008351,339 Michelle Viaduct Suite 658,,Luxembourg,53305.0,,East Amandastad,,62260.0,,USD,,
CUST08352,Phone,4.0,2021/09/24,817.13,ACCT008352,,2955 Ernest Brooks,France,,NJ,New Danafort,Net 30,68330.0,bY8535690,###INVALID###,MCTY45072630244642,Credit Card
CUST08353,Laptop,1.0,21 February 2022,,empty,138 David Curve Suite 493,,United Kingdom,,VT,,,61205.0,,,CCIJ34384024375079,Credit Card
CUST08354,Monitor,9.0,2023-10-08,231.93,ACCT008354,25459 Wright Extension,,,,,,,,xO4844136,EUR,,
CUST08355,Keyboard,5.0,04 October 2020,,ACCT008355,,,###INVALID###,,RI,South Jaredville,,46648.0,###INVALID###,USD,GAQO19970079605258,Bank Transfer
CUST08356,Tablet,,2021-12-20,###INVALID###,,1878 Harris Roads,10118 Rodgers Mission Apt. 677,Norfolk Island,45045.0,NY,,Due on Receipt,45580.0,ia0290821,EUR,HYVQ51184517120754,Credit Card
CUST08357,Printer,,2024-05-31,1496.76,,,32809 Zimmerman Rapids,Mexico,,TN,New Brittanyborough,Net 60,###INVALID###,empty,GBP,###INVALID###,Credit Card
CUST08358,Tablet,,13 April 2022,1428.52,ACCT008358,,39297 Patterson Trail Suite 736,,9772.0,SD,,N-A,73439.0,JX1461751,GBP,JJZI87199922438599,
CUST08359,,2.0,08 February 2023,,,6862 Nelson Fall,,Sri Lanka,,,empty,Net 60,###INVALID###,UD0982322,,,Bank Transfer
CUST08360,###INVALID###,5.0,2022 September 11,400.63,###INVALID###,131 Brian Courts Apt. 255,,###INVALID###,62050.0,,Danielport,,,Xk9820958,,KNWB16642118118781,Bank Transfer
CUST08361,Phone,3.0,13 December 2024,545.15,ACCT008361,98599 Gonzales Summit,,Australia,,NV,Bowenville,,,dv7458393,,HCGF01929501325076,Credit Card
CUST08362,Printer,8.0,01 June 2020,802.43,,,333 Hill Cliff Apt. 743,Russian Federation,75709.0,NY,Nicholasstad,,###INVALID###,###INVALID###,GBP,BSGC87917821886224,
CUST08363,Mouse,7.0,N-A,732.72,,,60856 Ashley Green,Uganda,###INVALID###,,Danielsport,Due on Receipt,,dp5480303,EUR,BTQO78077024462718,Credit Card
CUST08364,Mouse,1.0,,743.44,ACCT008364,,,Niger,36564.0,TN,,,88407.0,,,,Bank Transfer
CUST08365,Monitor,7.0,11/09/2024,918.29,,,53872 Ellis Estate Apt. 505,United Kingdom,,OK,West Aaron,Net 30,,,INR,,PayPal
CUST08366,Monitor,6.0,2024-09-10,710.36,,904 Erik Falls,3911 Torres Island,Papua New Guinea,70300.0,VT,South Annettetown,Net 60,,,,FDDJ12886469531298,Credit Card
CUST08367,###INVALID###,6.0,N-A,240.07,,12818 Patrick Radial,6283 Sanchez Ford Apt. 342,Bulgaria,,MN,,Net 60,76578.0,,USD,OLKX81507534023723,
CUST08368,Tablet,,14/06/2022,N-A,ACCT008368,,,Saint Vincent and the Grenadines,91154.0,GA,Melissamouth,###INVALID###,73486.0,,INR,NBVJ35332099473001,PayPal
CUST08369,,###INVALID###,,1252.54,ACCT008369,N-A,171 Chavez Plaza Apt. 379,Lithuania,81756.0,,East Peterbury,Net 60,55013.0,,empty,,Bank Transfer
CUST08370,Laptop,,2020-10-16,969.94,,28791 French Forges Apt. 066,27319 Mckay Crescent,,54512.0,WI,###INVALID###,Due on Receipt,67935.0,,INR,EXKF21894254452466,
CUST08371,,2.0,2023/09/21,1103.74,,,467 Raven Junction,Guatemala,53233.0,,Amyberg,Net 60,69173.0,,USD,,
CUST08372,Printer,,2022/03/10,904.65,,N-A,650 George Mount,Rwanda,###INVALID###,CA,,,63756.0,IW7922178,,FCBX53028824473801,
CUST08373,,,2024-08-28,314.92,ACCT008373,8525 Gonzalez Crescent Suite 111,73025 Abigail Lodge Apt. 063,Ukraine,81444.0,NC,North James,Net 60,12968.0,,INR,EBDL11957012545917,
CUST08374,Phone,3.0,2021/08/07,790.88,###INVALID###,94223 Adams Stravenue,6834 Garcia Lock Suite 824,Russian Federation,,VA,Perkinsborough,Due on Receipt,69157.0,vT4104459,,LNDU41874725268033,
CUST08375,Phone,5.0,12 November 2021,,ACCT008375,62269 Joshua Greens,784 King Terrace,Dominican Republic,,DC,,Net 60,81433.0,jc4454235,,IJMP69234128981239,Credit Card
CUST08376,Phone,4.0,,1186.2,,286 Wyatt Ferry Apt. 196,4698 Bartlett Road Suite 294,,,,Port Chad,Net 30,55246.0,FO8279709,EUR,WYVV73769712245648,Bank Transfer
CUST08377,Laptop,4.0,23 July 2021,384.65,ACCT008377,20421 Smith Crossroad,0397 Simpson Throughway Apt. 716,Niger,###INVALID###,,empty,Due on Receipt,59259.0,###INVALID###,,,
CUST08378,Keyboard,2.0,2024/12/18,451.23,ACCT008378,,,French Polynesia,,TX,Johnview,Due on Receipt,80530.0,,EUR,WFUN39638719158617,Bank Transfer
CUST08379,,,26 September 2021,,ACCT008379,40431 Melanie Garden,610 Robert Spring,Uruguay,,FL,Courtneyland,Net 30,91696.0,Jy3750995,USD,TMFB01831349736906,
CUST08380,Laptop,9.0,07-12-2022,,ACCT008380,N-A,3030 Joshua Landing,Djibouti,,MI,Port Deanbury,Net 30,91898.0,###INVALID###,,SEGH32741327703512,Credit Card
CUST08381,###INVALID###,3.0,09 February 2021,1132.3,ACCT008381,,3151 Kevin Views,,,NC,East Patriciafort,###INVALID###,,tl0548311,,,
CUST08382,Laptop,9.0,2025/02/15,,ACCT008382,,766 Jonathan Alley,New Caledonia,,MA,Heatherview,Net 30,22171.0,,EUR,,
CUST08383,Laptop,10.0,26 December 2020,,,873 Copeland Light,046 Diana Highway Suite 671,Fiji,51352.0,DC,East Brandon,,34293.0,he9089148,USD,IKNV25792331258628,PayPal
CUST08384,,3.0,01-08-2023,441.66,ACCT008384,22928 Jennifer Gateway,9734 Aaron Crossroad,Seychelles,24206.0,,,,65162.0,,,NOXO22133010860205,Credit Card
CUST08385,Keyboard,,07 January 2022,471.8,ACCT008385,02870 Baker Spring Apt. 285,636 Brandy Junction Suite 327,,9740.0,,empty,,62490.0,,GBP,FYAO37170583060732,Credit Card
CUST08386,Phone,10.0,28 December 2024,754.96,ACCT008386,80492 Li Brooks Suite 080,50752 Tanya Drives,Paraguay,,empty,,,,Vu2252638,USD,CBCQ28232789991702,
CUST08387,Phone,4.0,2020-07-25,874.98,ACCT008387,789 Sarah Views Suite 115,529 Obrien Rapid Suite 231,United Arab Emirates,69163.0,MN,,,,,,SDNP56563907610564,Bank Transfer
CUST08388,,2.0,2022/10/19,593.39,ACCT008388,509 Mason Meadow Apt. 643,871 Bobby Route,,,WY,Lopezmouth,Net 60,53201.0,,,###INVALID###,Bank Transfer
CUST08389,Tablet,4.0,,1473.97,ACCT008389,15063 Chang Pines,,Micronesia,###INVALID###,,Joelburgh,,###INVALID###,,INR,,Bank Transfer
CUST08390,Laptop,1.0,,334.73,ACCT008390,732 Barnes Plaza Suite 732,75070 Shirley Heights,Wallis and Futuna,,NV,,Net 30,15203.0,MF2307919,EUR,TMQO01514256349852,Bank Transfer
CUST08391,Monitor,1.0,28 June 2022,794.45,ACCT008391,65547 Joshua Port,71856 Jesse Village Apt. 464,Turkmenistan,,TX,South Eileen,Net 30,72263.0,sJ9999333,###INVALID###,,
CUST08392,###INVALID###,empty,2022 October 14,908.05,ACCT008392,,8595 Anna Square Apt. 565,Malta,41219.0,FL,,Net 60,61921.0,AC2396062,INR,CDMZ92458929199190,Bank Transfer
CUST08393,Tablet,2.0,,88.78,ACCT008393,80018 Cole Greens Suite 246,N-A,N-A,18393.0,MS,empty,,24384.0,oj8589971,INR,,
CUST08394,Printer,10.0,12/03/2024,340.99,###INVALID###,749 Hall Trafficway,8317 Kenneth Fields Suite 889,Botswana,,,,Due on Receipt,,zc1889575,,GRUO36091058080160,Credit Card
CUST08395,Laptop,10.0,05-11-2020,,ACCT008395,720 John Crossing,21550 Vargas Creek,Malta,,AZ,Williamfort,###INVALID###,24104.0,,USD,FTRR50710632764650,Credit Card
CUST08396,Tablet,,2021-03-07,1099.66,,806 Daryl Forges,761 Koch Gardens,Micronesia,,ME,empty,Due on Receipt,,empty,,WHHX91943738741584,
CUST08397,Mouse,7.0,2022/06/24,283.15,ACCT008397,221 Michelle Ways,6659 Natasha Flat,Niue,,,Jaychester,N-A,97063.0,,,TSJH04428457210159,
CUST08398,Printer,5.0,24 June 2023,558.95,ACCT008398,5444 James Manor,###INVALID###,Lesotho,61897.0,,North Amyview,Net 60,60205.0,iq0696628,empty,PDVH73706388076364,Credit Card
CUST08399,Tablet,6.0,"February 05, 2025",645.08,ACCT008399,64376 Bruce Parks Apt. 769,617 Rodney Ville,Palestinian Territory,39750.0,HI,,,24737.0,,USD,LMFB87987908892021,
CUST08400,Printer,2.0,"July 14, 2023",350.26,ACCT008400,55863 Brady Drive Suite 611,47165 Scott Corners Suite 092,,23696.0,,###INVALID###,Net 60,80787.0,,EUR,JXBV46911772842826,Credit Card
CUST08401,,7.0,13 November 2020,1408.5,,552 Callahan Rapids,31380 Shepherd Estates Apt. 116,Uzbekistan,74546.0,OH,Sabrinafort,Net 30,66877.0,,GBP,RERJ81911500177178,Bank Transfer
CUST08402,,3.0,,1071.81,ACCT008402,189 Nguyen Motorway,546 Bryan Knoll Suite 734,Antarctica (the territory South of 60 deg S),,###INVALID###,South Robert,Net 30,21479.0,,,###INVALID###,Credit Card
CUST08403,Keyboard,6.0,26 June 2021,592.19,ACCT008403,726 Samantha Street Suite 987,60371 Amanda Flats Apt. 252,Saudi Arabia,53097.0,OR,Davisfort,Due on Receipt,71232.0,JQ8778820,INR,XINY06016354027717,Credit Card
CUST08404,,4.0,2025/01/09,524.73,###INVALID###,7888 Paul Cliffs,1730 Potter Fork,Greece,16285.0,,Diazmouth,,59586.0,,EUR,,Bank Transfer
CUST08405,N-A,4.0,,1335.1,ACCT008405,0743 Webb Bridge Apt. 373,95459 Rollins Spurs Apt. 011,Iceland,69097.0,,,,28797.0,,INR,EPFM48378818840932,
CUST08406,Phone,5.0,,1148.26,,,500 Barker Squares Suite 043,Switzerland,52246.0,MD,Danielhaven,Due on Receipt,,,USD,BBDI59018765229592,
CUST08407,,,,522.98,,268 Simon Stravenue,0863 Edwards Villages Suite 044,Angola,,WV,Paulberg,Net 30,71455.0,lq4679784,,ZNLH66052850792180,N-A
CUST08408,Phone,,2022/01/18,,,1210 Walters Forest Apt. 812,86969 Perez Gateway,Philippines,29764.0,UT,,Due on Receipt,###INVALID###,Ls0727196,USD,FVNT40561605201556,Credit Card
CUST08409,Laptop,,,,ACCT008409,5584 Keith Mews Apt. 271,0980 Bryan Wells,Canada,13436.0,CA,,Due on Receipt,,qo8432928,INR,UNZW24550831749860,Bank Transfer
CUST08410,Mouse,2.0,,1006.62,ACCT008410,49096 James Fords,499 Becky Trail Suite 397,Turks and Caicos Islands,35205.0,,Welchview,Due on Receipt,66617.0,,###INVALID###,ZCJZ67016764143546,Credit Card
CUST08411,N-A,3.0,12 March 2024,759.15,ACCT008411,94924 John Road,,French Polynesia,88458.0,DE,West Angelamouth,Due on Receipt,,,USD,,
CUST08412,Mouse,5.0,11/05/2023,,,78261 Thompson Parks,,Tanzania,79610.0,,###INVALID###,Net 30,97170.0,xM6522869,,GSKZ76974988552112,Credit Card
CUST08413,,6.0,09 December 2021,410.95,ACCT008413,,90395 Rhonda Extensions Apt. 055,,33683.0,SD,Grosschester,Net 30,16994.0,rt0487225,,,PayPal
CUST08414,,1.0,,1303.99,ACCT008414,5839 Carl Key,6131 Mcgrath Passage,,56095.0,AK,,Due on Receipt,95102.0,gf8860607,GBP,,Credit Card
CUST08415,Mouse,7.0,,1123.33,ACCT008415,,1934 Stevenson Cliffs Suite 272,Portugal,58106.0,,,Net 30,,eV4331933,USD,FPDT95822760653058,Credit Card
CUST08416,Tablet,10.0,04/06/2022,1413.74,ACCT008416,647 Phillips Landing Apt. 060,36719 Amy Road Apt. 693,,###INVALID###,CO,,Net 30,98614.0,Xs6381511,,HUDW83563665600795,
CUST08417,Tablet,7.0,29/08/2020,754.73,empty,7609 Rachel Station,3730 Kimberly Field Apt. 885,,,,Rangelshire,Due on Receipt,86815.0,vu5870693,GBP,RSJZ11843994061590,Bank Transfer
CUST08418,Mouse,4.0,2024/07/16,882.43,ACCT008418,,21318 Reed Mountain,United Arab Emirates,42738.0,,Lake Jeremy,,25560.0,NL5915168,USD,POAU80918597131465,
CUST08419,,8.0,"July 29, 2021",1333.86,,4149 Barrera Square Apt. 463,629 Landry Street Apt. 697,Saint Vincent and the Grenadines,3788.0,CO,,Due on Receipt,42530.0,wC4728827,,QWVT28757628128118,Credit Card
CUST08420,,2.0,"October 28, 2024",,,5443 Bowen Motorway,###INVALID###,,,MN,,Net 30,,jY6262413,INR,,
CUST08421,Monitor,4.0,"June 24, 2020",843.99,ACCT008421,,,Saint Vincent and the Grenadines,24420.0,,West Colleenmouth,Net 30,,Wg9230072,,###INVALID###,Credit Card
CUST08422,Monitor,1.0,,###INVALID###,,,,Brazil,84760.0,GA,Iantown,,78324.0,MT7140060,INR,,###INVALID###
CUST08423,Laptop,,2025 January 14,872.33,,1811 Nunez Villages Suite 282,,,,,Finleyhaven,Net 30,16417.0,Fr0195398,,DSWG48276473314088,###INVALID###
CUST08424,,4.0,11-11-2023,1163.55,,,18274 Drake Via,Jamaica,,ME,Valdezland,Due on Receipt,19556.0,jJ7390578,GBP,UROU41647277209976,
CUST08425,Mouse,9.0,###INVALID###,,ACCT008425,83507 Franklin Summit,,,95249.0,,,Due on Receipt,,pn1566938,GBP,EGUM12292427969787,
CUST08426,Printer,,26-11-2021,322.44,ACCT008426,,48046 Adam Valleys,,,###INVALID###,,Due on Receipt,95300.0,ng1821226,USD,,
CUST08427,Printer,4.0,,601.76,,3745 Ryan Gateway,00836 Joseph Squares,Heard Island and McDonald Islands,68923.0,MN,South Lindatown,Net 60,51063.0,Mn9055476,,TJHK18186113632260,###INVALID###
CUST08428,Laptop,1.0,2022-06-15,,ACCT008428,385 Jones Crossing,8060 Hunt Spurs Apt. 808,Falkland Islands (Malvinas),,,Port Amanda,Net 60,86923.0,,,,
CUST08429,,,16 August 2023,839.6,,234 Sanders Groves Apt. 236,,,76671.0,,Blakechester,,55778.0,,GBP,PXJZ98920922673902,Credit Card
CUST08430,Mouse,4.0,2025-04-05,408.26,ACCT008430,6682 Alicia Oval,,Cambodia,28517.0,,East Alexanderberg,Net 30,11093.0,BI1510181,INR,XHPN51448695535408,Credit Card
CUST08431,Tablet,4.0,,1419.04,ACCT008431,8498 Hester Bypass Suite 712,11309 Lopez Mountain,,85755.0,RI,Douglasstad,,34332.0,rp9533675,,,
CUST08432,Printer,,2021-01-30,1477.77,,237 Chelsea Views Apt. 267,535 Moore Lodge,,,,,Net 30,,,INR,YQOX93833864509689,Bank Transfer
CUST08433,Tablet,,2024 April 27,875.99,empty,6158 Christopher Hollow,3317 Brown Pine Apt. 422,Nauru,99353.0,,,Net 60,55095.0,rj0275847,INR,LXAN05005273173884,Credit Card
CUST08434,Printer,2.0,,687.24,###INVALID###,,645 Perkins Coves,Tanzania,,###INVALID###,Brandonchester,Net 30,46285.0,XL5014597,,HMQW57462578791634,
CUST08435,Laptop,empty,N-A,402.13,empty,346 Aguirre Stravenue Suite 760,862 Young Trail,Sudan,33638.0,,,Net 30,17516.0,,INR,,Bank Transfer
CUST08436,Laptop,7.0,2020 November 23,428.13,ACCT008436,,###INVALID###,,,IL,Mckenzieshire,Net 30,76865.0,,USD,PESG52809123880924,Bank Transfer
CUST08437,Tablet,10.0,,1451.44,ACCT008437,697 Gregory Mall Suite 052,3857 Christopher Vista,Suriname,74119.0,LA,,Due on Receipt,57640.0,GP2607461,,,PayPal
CUST08438,,2.0,"June 28, 2021",1461.47,ACCT008438,21163 Lori Highway Suite 724,93982 Duffy Loop Apt. 070,,77412.0,MD,,,58676.0,UC8968215,,,Bank Transfer
CUST08439,Monitor,###INVALID###,"February 23, 2022",660.89,ACCT008439,8186 Jeremy Streets,8215 Bonnie Crest,Czech Republic,,###INVALID###,,Net 60,53115.0,nF8010671,USD,###INVALID###,Credit Card
CUST08440,,empty,03-07-2023,714.41,,950 Harmon Forks Suite 611,,###INVALID###,###INVALID###,MS,empty,,12081.0,Pc5944121,,,Credit Card
CUST08441,,1.0,27 July 2020,,,5625 Kaitlyn Stream,56991 Deanna Mills,,###INVALID###,,Rosalesland,Net 60,46894.0,,empty,,###INVALID###
CUST08442,Keyboard,###INVALID###,"September 28, 2023",,,17460 Marshall Trafficway,,British Virgin Islands,6529.0,IN,New Susanshire,Net 30,30760.0,Fo9390206,USD,NUUN47300099762965,Credit Card
CUST08443,Phone,4.0,,589.98,ACCT008443,3449 Jones Unions,25079 Baker Station,,64183.0,NC,,Net 30,32965.0,,USD,VFHC28787275545311,
CUST08444,Keyboard,,N-A,,ACCT008444,73904 Davis Valley Suite 989,9620 Lauren Ranch,Mali,36595.0,,West Brianton,Net 60,39670.0,,USD,YFZV41635874506843,Credit Card
CUST08445,,###INVALID###,12/03/2021,,,411 Brent Neck Apt. 271,04023 Melissa Course,,74211.0,KS,Nicholaschester,Net 30,59911.0,Yl9336586,GBP,TCBK97315199011448,
CUST08446,Laptop,6.0,19 October 2022,,ACCT008446,470 Brittany Square,5999 William Loaf,El Salvador,55652.0,,North Jared,,,empty,INR,VMHZ74221257039811,Bank Transfer
